pid,face_id,version,question,response,export_timestamp,data_source
test_013,face_34,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,right,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,masc_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_34,both,femininity_full,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,left,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,left,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,right,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,right,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_013,face_35,both,femininity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,left,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,left,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,right,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,right,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,fem_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,masculinity_full,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_01,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,left,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,left,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,right,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,masculinity_full,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_02,both,femininity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,left,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,left,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,right,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,right,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,masculinity_full,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_03,both,femininity_full,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,left,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,left,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,right,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,right,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_04,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,left,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,left,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,right,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,right,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_05,both,femininity_full,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,left,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,left,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,right,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,right,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_06,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,left,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,left,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,right,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,right,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,fem_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_07,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,left,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,left,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,right,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,right,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,masculinity_full,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_08,both,femininity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,left,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,left,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,right,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,right,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_09,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,left,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,left,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,right,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,right,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,masculinity_full,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_10,both,femininity_full,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,left,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,left,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,right,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,right,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_11,both,femininity_full,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,left,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,left,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,right,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,right,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,masculinity_full,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_12,both,femininity_full,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,left,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,left,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,right,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_13,both,femininity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,left,trust,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,left,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,right,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,masculinity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_14,both,femininity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,left,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,left,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,right,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,right,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,masculinity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_15,both,femininity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,left,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,left,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,right,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,right,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,masc_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,masculinity_full,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_16,both,femininity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,left,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,left,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,right,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,right,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,masculinity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_17,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,left,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,left,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,right,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,right,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,masculinity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_18,both,femininity_full,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,left,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,left,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,right,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,emotion,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,masculinity_full,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_19,both,femininity_full,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,left,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,left,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,right,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,right,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,fem_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,trust,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,emotion,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,masculinity_full,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_20,both,femininity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,left,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,left,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,right,trust,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,right,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_21,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,left,trust,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,left,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,right,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,right,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,masc_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,fem_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_22,both,femininity_full,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,left,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,left,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,right,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,right,emotion,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,masc_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,fem_choice,both,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,trust,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,masculinity_full,8,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_23,both,femininity_full,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,left,trust,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,left,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,right,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,right,emotion,9,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,masc_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,masculinity_full,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_24,both,femininity_full,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,left,trust,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,left,emotion,3,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,right,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,right,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,masc_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,fem_choice,right,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,trust,7,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,emotion,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,masculinity_full,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_25,both,femininity_full,6,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,left,trust,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,left,emotion,4,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,right,trust,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,right,emotion,2,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,both,masc_choice,neither,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,both,fem_choice,left,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,both,trust,1,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
test_014,face_26,both,emotion,5,2025-09-14T09:32:46.778081,Face Perception Study Dashboard - Long Format
